date,site_id,bulk_chl
2020-02-18T00:00:00Z,QU39,0.962883616813282
2020-02-26T00:00:00Z,QU39,0.962035369711016
2020-03-06T00:00:00Z,QU39,0.970919767610496
2020-03-12T00:00:00Z,QU39,1.02650024009189
2020-03-18T00:00:00Z,QU39,17.310255468944
2020-04-29T00:00:00Z,QU39,3.85199749465279
2020-05-14T00:00:00Z,QU39,8.02948320265838
2020-05-26T00:00:00Z,QU39,1.71587213988177
2020-06-04T00:00:00Z,QU39,1.72059645140182
2020-06-11T00:00:00Z,QU39,2.30128293209967
2020-06-17T00:00:00Z,QU39,1.31663893689365
2020-06-25T00:00:00Z,QU39,1.07840465689825
2020-06-30T00:00:00Z,QU39,5.1798865653147
2020-07-09T00:00:00Z,QU39,1.04603617757492
2020-07-15T00:00:00Z,QU39,2.36714977307107
2020-07-22T00:00:00Z,QU39,1.86771362201357
2020-07-29T00:00:00Z,QU39,1.97543384378384
2020-08-04T00:00:00Z,QU39,1.0585465096268
2020-08-13T00:00:00Z,QU39,0.940547556931891
2020-08-19T00:00:00Z,QU39,0.897823016334695
2020-08-26T00:00:00Z,QU39,1.62947743262684
2020-09-01T00:00:00Z,QU39,2.26506273309813
2020-09-10T00:00:00Z,QU39,2.67338988968517
2020-09-16T00:00:00Z,QU39,0.83134039665653
2020-09-22T00:00:00Z,QU39,1.87325085689612
2020-09-29T00:00:00Z,QU39,0.953697535082271
2020-10-08T00:00:00Z,QU39,1.08894927056683
2020-10-14T00:00:00Z,QU39,0.726022189190489
2020-10-20T00:00:00Z,QU39,1.14232630544324
2020-11-10T00:00:00Z,QU39,0.55572357568209
2020-11-19T00:00:00Z,QU39,0.614187229085091
2020-12-01T00:00:00Z,QU39,0.378339688263205
2020-12-08T00:00:00Z,QU39,0.494362898270281
2020-12-17T00:00:00Z,QU39,0.220350443368275
